name,date,stars,comment
Nikki NoWorriesUS•1 review,3 days ago,0,"TrashThere's always a hole somewhere poor construction no quality control and the return policy is not accurate. They give you 7 days from the day of purchase not delivery. And that's false advertisement.August 16, 2025Unprompted review"
EVEdianny Veras ReyesDO•1 review,3 days ago,0,"Good clothes.August 16, 2025"
RSReim salehUS•1 review,3 days ago,0,"i love the deals and the tall section…i love the deals and the tall section very very good August 16, 2025"
LBLady BeinaUS•1 review,3 days ago,0,"Fashion Nova app is easy to useFashion Nova app is easy to use, easy to browse. The clothes has good quality and are very accurate.August 16, 2025"
LMLisa MartinUS•2 reviews,3 days ago,0,"Love fashionnovaLove fashionnova August 16, 2025"
JLJoshua LiddellUS•1 review,3 days ago,0,"Shipping address wasn’t accurate.Shipping address wasn’t accurate. August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Never have any trouble with looking for…Never have any trouble with looking for something from fashion nova site and the clothes are always true to size and dope. August 16, 2025"
JSJoyce SenterUS•1 review,3 days ago,0,"Only because everything I like wasn't…Only because everything I like wasn't in my sizeAugust 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Taking too long in my account was…Taking too long in my account was already a current account then you all have me to turn around and do another account and I missed out on some of the sales with the rompers. I should be getting credit from you guys for the inconvenience took too long to get my email address and my email address I’ve always been the same.August 16, 2025"
NANancyUS•9 reviews,3 days ago,0,"I love Fashion NovaI love Fashion Nova! They have a great selection of jeans and I’ve had good luck with them fitting me perfectly!August 16, 2025"
JMJaylene MartinezUS•1 review,3 days ago,0,"i’ve been shopping here since i was 18…i’ve been shopping here since i was 18 years old , sponsor me i love fashion nova ! August 16, 2025"
FEFenicolewil🤌🏽US•1 review,3 days ago,0,"I’ve been a customer for years nowI’ve been a customer for years now! And I wouldn’t change nothing about fashion nova! I just love everything!😍❤️August 16, 2025"
TATameraUS•1 review,3 days ago,0,"Variety and Great Prices I can always find what I need and I love the shipping options! August 16, 2025"
MMMariette McLeanUS•1 review,3 days ago,0,"I always buy with buy with this company and have yet to have an issue,  very satisfied so far.I always buy with fashinova August 16, 2025"
ABAmber BrownUS•1 review,3 days ago,0,"I’ma buyerGood election for everythingAugust 16, 2025"
TJTara JacksonUS•1 review,3 days ago,0,"I love the many pictures of the clothingI love the many pictures of the potential merchandise and also the reviews help me decide as wellAugust 16, 2025"
DNDrew NelsonUS•2 reviews,3 days ago,0,"Very organizedVery organized August 16, 2025"
JPJulia PRETTY WOMANUS•1 review,3 days ago,0,"THE FACT THAT YOU DONT RECIEVE A…THE FACT THAT YOU DONT RECIEVE A REFUND. ITS LIKE FASHION NOVA IA FORCING YOU TO SPEND MONEY WITH THEM . YOU MAY ORDER AND RETURN BECAUSE ITEM DOENT WORK FOR YOU AND YOU NEED YOUR MONEY BACK TO GET WHAT YOU NEED THAT WORKS HOWEVER YOUR MONEY IS TIED UP AND TAKEN BY FASHION NOVA, NO WAY TO TREAT CUSTOMERS August 16, 2025"
CCCrystal CalhounUS•1 review,3 days ago,0,"Love itEasy fast ordering and shipping August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"easy processgeasy process August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Need more of the plus size collection…Need more of the plus size collection but overall good experience August 16, 2025"
PWPennline WellsUS•2 reviews,3 days ago,0,"Good Quality Really like there jeansAugust 16, 2025"
MIMiahUS•1 review,3 days ago,0,"Good price for good quality, and they have tall. So its very hard to find jeans above 34in so thank youu!!!I do feel like there should be *more* options for tall girlie in the jeans, dont get me wrong, I LOVE these jeans, but having just a few more low-rise/tall jeans would be wonderful!! August 16, 2025"
RMRMUS•4 reviews,3 days ago,0,"Love itLove it! Always delivers and in a timelyManner!August 16, 2025"
SJSharron JohnsonUS•9 reviews,3 days ago,0,"Very easy I hope delivery is as smooze.August 16, 2025"
GKGeraldine KemendaUS•1 review,3 days ago,0,"Excellent and fast serviceExcellent and fast service August 16, 2025"
KBKatileidys BarretoUS•1 review,3 days ago,0,"very good quality clothesAugust 16, 2025"
LALatonniaUS•8 reviews,3 days ago,0,"This is an Amazing websiteThis is an Amazing website. Has Great and quality as well as stylish clothes and the most used clothing in my closet.August 16, 2025"
TGTyler GallegosUS•1 review,3 days ago,0,"Clothes didn’t fit returned them snd…Clothes didn’t fit returned them snd had to pay 10$ more for the same clothes in the right size August 16, 2025"
MPMPUS•1 review,3 days ago,0,"I love shopping from Fashion NovaI love shopping from Fashion Nova August 16, 2025"
HDHeather DicksonUS•2 reviews,3 days ago,0,"Getting my merchandise on time and…Getting my merchandise on time and having exactly what I needed August 16, 2025"
MUMaria urquhartGY•1 review,3 days ago,0,"Love love the fitLove love the fit fits perfectAugust 16, 2025"
AJAphalonia JosephTT•1 review,3 days ago,0,"I got exactly what I was looking for. Just for the occasion 😉I got exactly what I was looking for.August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Everything was good everything I did…Everything was good everything I did like for myself I did not see my size August 16, 2025"
TRThe Real BozzUS•8 reviews,3 days ago,0,"They offer so many unique thingsThey offer so many unique things, the check out was easy and trying to find what im looking for is easy August 16, 2025"
NLnatalie lewisUS•1 review,3 days ago,0,"I tried several times to use my credit…I tried several times to use my credit but to no avail.  I got a message that my gift card was not available for my purchase.  After several tries and then tried on my lap top and the site stated I needed to be verified.  I was simultaneously using my lap top and cell phone.  After an hour working I then able to process my transaction.  Use of the web site should not be this difficult.  Also after several attempts to get a refund on a defective item I’m still having trouble with returning this item  FashionNova currently states that the ILP code on the bag does not match the defective item I want a refund on so please help in resolving my issue.  Being unable to speak to someone will make me no longer shop on your site.  Very unpleasant experience with online service.  August 16, 2025"
JAJazmineUS•1 review,3 days ago,0,"I love Fashion Nova and the quality of…I love Fashion Nova and the quality of their clothing. I think that it would be better to allow an item to stay in the cart for a certain amount of time while a person is still shopping or alert them that the item is about to sell out within a 10-15 minute window if the purchase is not finalized rather than get to checkout and the item is no longer in the cart. Some sort of notice would be better. August 16, 2025"
NJNicole JacksonUS•2 reviews,3 days ago,0,"FashionistaThe quality of the clothes, the unique style, they are tall girl friendly being im 5'11!August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Nice clothesNice clothes August 16, 2025"
KAKarina AlexandreUS•1 review,3 days ago,0,"Here you will satisfied It’s always a great experience when l made my order with fashionnovaAugust 16, 2025"
ARAlfred RankinsUS•1 review,3 days ago,0,"Not professionalNot professional August 16, 2025"
HNHawaiian NiggaUS•1 review,3 days ago,0,"Took over a month to receive my items!!!July 16, 2025"
MAMaraUS•1 review,3 days ago,0,"I love fashion novaAugust 16, 2025"
L’L’BoogieUS•3 reviews,3 days ago,0,"Unwanted unasked for added item to my order I didn't say i wanted to add anything extra to my order. I didn't agree to the second item i don't even wear a XS August 15, 2025"
JHJasmine HarrisUS•1 review,3 days ago,0,"Quick and efficient.Quick and efficient. August 16, 2025"
MBmercedes benzUS•1 review,3 days ago,0,"it was TERRIBLEit was TERRIBLE. first of all, the customer service is ASS. you can’t even contact them about anything. the “help center” is a complete JOKE. i literally NEVER received my order. money just GONE down the drain. and they literally don’t even care. my order got shipped to some place i’ve NEVER even heard of, even though i CLEARLY had my own address listed with my order. everything is just terrible, you’re better off choosing Shein or Temu.August 16, 2025"
JLjermani leavyUS•1 review,3 days ago,0,"Easy to use and good cheap clothesEasy to use and good cheap clothes August 14, 2025"
TOTOUS•1 review,3 days ago,0,"great selection of clothinggreat selection of clothing August 14, 2025"
EHEdward harkerZA•1 review,3 days ago,0,"Just waiting for my first order just…Just waiting for my first order just hope I will be happy August 16, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Good Good. I like allAugust 3, 2025"
SASamyraGP•1 review,3 days ago,0,"L'application  rame beaucoupL'application  rame beaucoup. Pas de code réduction.August 15, 2025"
LCLisa CarrUS•2 reviews,3 days ago,0,"Price vs style Gr8 choice for plus sizeAugust 9, 2025"
YMYesenia  MojicaUS•1 review,3 days ago,0,"Love all their clothes!Love all their clothes! August 14, 2025"
EQEsmeralda  Quinn SLS LaserUS•1 review,3 days ago,0,"love fashion nova love fashion nova ! Always fast , great wuality!!!!August 12, 2025"
NAnicole alvaradoUS•1 review,3 days ago,0,"Items arrive quickly and even before…Items arrive quickly and even before expected arrival date! So many options with sizes + shopping in comfort of your own home is a WIN for me!  August 8, 2025"
RARayaUS•2 reviews,3 days ago,0,"The app is very difficult to useThe app is very difficult to use. I find it much easier to just browse on the website. Please update your app to not be so slow.August 15, 2025"
RMRose Monique RomeroUS•1 review,3 days ago,0,"Fn shopping …I love shopping from this site it never fails every time I get my clothes on time and on point thanks fashion nova August 12, 2025"
LBLucero BarreraUS•1 review,3 days ago,0,"Great!great clothing! the shipping date is most likely accurate.May 10, 2025"
JSJeremiah SenatUS•1 review,3 days ago,0,"Love Nova MenI love fashion nova so muchAugust 15, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Easy and good dealsAugust 15, 2025"
IBItaly BelkUS•1 review,3 days ago,0,"Fashion Great and easy experience August 15, 2025"
DEDellaUS•2 reviews,3 days ago,0,"Lovely clothes!Love the clothes; the sales and the entire shopping experience!August 15, 2025"
TBTajera BurgessUS•1 review,3 days ago,0,"Very good quality Clothing and…Very good quality Clothing and reasonable prices. August 15, 2025"
BLbelinda lukesGH•1 review,3 days ago,0,"my order takes long before shipped and…my order takes long before shipped and sometimes get cancelled August 15, 2025"
GHGERALD HARDWELLUS•2 reviews,3 days ago,0,"Speedy check outAugust 15, 2025"
KHKonapiliahi HoopiiUS•1 review,3 days ago,0,"LOVEEEEEEELOVEEEEEEE August 15, 2025"
NMnyla monteroAW•1 review,3 days ago,0,"Everything in here looks amazingEverything in here looks amazing, i already shop with you guys once , i bought a pink liengerie , but i haven’t worn it yet I’m waiting for the perfect day and moment and a necklace, a black jeans and a pink crop tops and today i just made a order again after a while and i can’t wait to get it 🫶🏼💋💋August 15, 2025"
LALeon AveryUS•5 reviews,3 days ago,0,"Always love my experience with fashion…Always love my experience with fashion nova August 15, 2025"
STStephanieUS•1 review,3 days ago,0,"FN has such cute things and also at a…FN has such cute things and also at a good price. August 15, 2025"
FNFashion NovaUS•1 review,3 days ago,0,"Very good and super easy to get aroundAugust 15, 2025"
LELemeh US•4 reviews,3 days ago,0,"Offers at the end I did not…There were offers at the end I did not want and was trying to select decline but it would not allow. So I ended up getting items that I did not wantAugust 15, 2025"
